id,data,period,topic_id,topic_label
2025-05-07_eu-sunt-aici-pentru-dezbateri-asa-cum-am-fost-si-in-primul-t,2025-05-07,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-08_clasa-politica-i-a-ignorat-si-tradat-pe-cetateni-dar-raspuns,2025-05-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-08_fapte-sau-vorbe-alegeti-intelept-pe-18-mai-alegeriprezidenti,2025-05-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-08_ipocrizia-lui-george-simion-este-clara-nu-si-asuma-opiniile,2025-05-08,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-08_prima-dezbatere-cu-contracandidatul-meu-sustinerea-voastra-i,2025-05-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-08_salut-alegerea-noului-papa-leon-al-xiv-lea-si-sunt-alaturi-d,2025-05-08,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_alegerile-de-pe-18-mai-au-legatura-cu-facturile-pe-care-le-p,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_avem-un-potential-urias-romaniaonesta-nicusorpresedinte-nicu,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_la-multi-ani-europa-astazi-de-ziua-europei-celebram-nu-doar,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_la-multi-ani-europa-foto-inquam-photos-octav-ganea,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_oamenii-se-uita-la-fapte-alegeriprezidentiale,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_pacea-se-obtine-prin-descurajarea-razboiului-romaniaonesta,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-09_ucraina-trebuie-sa-aiba-parte-de-o-pace-justa-securitatenati,2025-05-09,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-10_astazi-10-mai-celebram-ziua-independentei-de-stat-a-romaniei,2025-05-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-10_de-ce-se-bucura-simion-de-pierderea-dreptului-romanilor-la-c,2025-05-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-10_george-simion-si-a-dezvaluit-adevarata-fata-un-suveranist-de,2025-05-10,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-10_o-tara-care-isi-doreste-sa-fie-sigura-si-in-care-legea-este,2025-05-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-10_p-rerea-mea-despre-diaspora-diaspora-romaniaonesta-nicusorpr,2025-05-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-10_romania-nu-si-permite-sa-faca-un-experiment-sa-vada-cum-ar-f,2025-05-10,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-11_atacurile-botilor-continua-si-nu-intamplator-sunt-vizate-pos,2025-05-11,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-11_multumesc-araicu-ca-ai-ales-sa-fii-o-voce-in-fata-romanilor,2025-05-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-11_multumesc-geluduminica-ca-ai-urcat-pe-scena-romaniainlumina,2025-05-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-11_nu-putem-trece-cu-vederea-faptul-ca-george-simion-a-dat-sper,2025-05-11,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-11_romania-are-nevoie-de-noi-toti-traim-vremuri-care-ne-pun-la,2025-05-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-11_scoala-trebuie-sa-i-ajute-pe-copii-sa-si-dezvolte-gandirea-c,2025-05-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-11_va-astept-in-piata-victoriei-incepand-cu-ora-18-00-romaniaco,2025-05-11,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_aceasta-este-diploma-mea-de-bacalaureat-in-original-varianta,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_credem-in-noi-si-in-romania-mai-avem-de-facut-un-ultim-efort,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_echilibru-si-o-schimbare-in-bine-sau-haos-social-si-dezastru,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_impreuna-putem-construi-o-romanie-in-care-copiii-nostri-sa-r,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_intotdeauna-inainte-de-primar-sau-presedinte-voi-fi-un-om-pr,2025-05-12,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-05-12_mari-si-mici-deopotriva-cu-acelasi-gand-romaniainlumina,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_multumesc-medeleanumelania-pentru-felul-in-care-in-care-ai-e,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_romania-are-nevoie-de-un-presedinte-curajos-care-se-prezinta,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-12_romania-onesta-este-schimbarea-care-ne-uneste-nicusordan,2025-05-12,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_contracandidatul-meu-este-inca-dator-sa-explice-cine-sunt-pa,2025-05-13,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-13_iti-multumesc-delia-grigore-pentru-ca-esti-vocea-romilor-din,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_multe-am-invatat-de-la-domnul-victor-rebengiuc-ii-multumesc,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_niciodata-nu-am-suportat-nedreptatea-de-20-ani-lupt-pentru-d,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_o-romanie-buna-pentru-toti-romanii-din-tara-din-diaspora-din,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_oana-gheorghiu-este-omul-care-a-strans-milioane-de-romani-in,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_totul-pleaca-de-la-educatie-un-popor-puternic-are-nevoie-de,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_vin-dintr-o-familie-simpla-dintr-un-oras-mic-al-romaniei-am,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-13_vom-redresa-economia-si-vom-pune-ordine-in-cheltuielile-stat,2025-05-13,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-14_a-patra-dezbatere-consecutiva-a-patra-oara-cand-george-simio,2025-05-14,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-14_am-primit-cu-multa-emotie-si-recunostinta-mesajul-presedinte,2025-05-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-14_banii-folositi-de-stat-pentru-retetele-compensate-nu-sunt-si,2025-05-14,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-14_george-simion-nu-fuge-doar-de-dezbatere-ci-si-de-propriii-su,2025-05-14,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-14_gicu-micu-din-spania-este-unul-dintre-milioanele-de-romani-c,2025-05-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-14_ii-multumesc-prim-ministrului-poloniei-donald-tusk-pentru-ac,2025-05-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-14_insusi-omul-pe-care-isi-cladeste-campania-george-simion-spun,2025-05-14,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-14_lapte-cu-mamaliga-amintiri-radacini,2025-05-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-14_vocea-femeilor-trebuie-auzita-multumesc-din-inima-adagales-r,2025-05-14,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-15_cine-pe-cine-ia-de-mana-imparte-sau-nu-george-simion-pareril,2025-05-15,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-15_contracandidatul-meu-minte-ca-o-gazeta-ruseasca-nu-exista-ni,2025-05-15,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-05-15_este-intolerabil-sa-jignesti-sute-de-mii-de-copii-si-adulti,2025-05-15,2025Q2 campanie + investitură,4,4_sector bucurești_regina elisabeta_cpp_publicitar
2025-05-15_ii-multumesc-starului-imsebastianstan-care-a-castigat-globul,2025-05-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-15_romania-are-speranta-drumul-spre-stabilitate-cere-seriozitat,2025-05-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-15_simion-si-interlopii-spune-mi-cu-cine-umbli-ca-sa-iti-spun-c,2025-05-15,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-15_simion-si-partidul-lui-despre-femei-felul-in-care-un-barbat,2025-05-15,2025Q2 campanie + investitură,5,5_george_nicusordan_spune_georgescu
2025-05-15_suntem-o-familie-cu-doi-copii-minunati-cladita-pe-iubire-si,2025-05-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-15_va-multumesc-pentru-sutele-de-mesaje-in-care-imi-spuneti-ca,2025-05-15,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_am-insotit-un-grup-de-lucratori-dintr-un-depozit-la-iesirea,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_cirese-si-bujori-de-la-oamenii-vrednici-e-plina-romania-de-e,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_eu-si-credinta-s-au-spus-multe-minciuni-despre-mine-in-aceas,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_final-de-campanie-o-campanie-onesta-pentru-o-romanie-onesta,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_in-timp-ce-contracandidatul-meu-jignea-poporul-francez-chiar,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_multumesc-andreeamarinromania-romaniaonesta-faravotpierdemto,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_multumesc-horiatecau-romaniaonesta-faravotpierdemtot,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_nu-voi-vota-omul-perfect-votez-omul-onest-multumesc-mihaimor,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_romania-care-munceste-merita-respect-si-sustinere-am-fost-la,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_romania-nu-are-nevoie-de-vanzatori-de-iluzii-romaniaonesta-n,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_sa-ne-ascultam-unii-pe-altii-sa-nu-ne-certam-ne-unim-si-impr,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_sunt-oamenii-care-duc-romania-in-toata-europa-pe-ploaie-nins,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_tractorul-porneste-si-pana-pe-camp-arzi-motorina-de-200-de-l,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-16_voluntarii-au-fost-inima-campaniei-noastre-o-inima-care-bate,2025-05-16,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_astazi-am-fost-invitat-de-studentii-din-grozavesti-la-o-lect,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_continuati-sa-credeti-in-romania-si-iesiti-la-vot-nu-e-o-ale,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_dragi-romani-din-diaspora-dreptul-vostru-alegerea-voastra-do,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_gust-romanesc-nimic-nu-se-compara-cu-legumele-proaspete-de-l,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_maine-este-o-zi-importanta-pentru-romania-si-trebuie-sa-cont,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-17_romania-poate-fi-din-nou-locul-in-care-femeile-aleg-sa-raman,2025-05-17,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_a-fost-o-mobilizare-fara-precedent-si-de-aceea-victoria-este,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_am-plecat-spre-fagaras-cu-mic-cu-mare-votul-este-despre-noi,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_am-votat-astazi-la-fagaras-in-orasul-meu-natal-in-scoala-in,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_cand-te-intorci-acasa-stii-ca-ai-radacini-dar-si-ca-porti-o,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_cu-nostalgie-si-incredere-in-generatiile-tinere-de-azi-va-in,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_fiecare-vot-conteaza-iesim-la-vot-astazi-ca-sa-nu-regretam-m,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_important-daca-ora-21-00-va-prinde-la-sectia-de-votare-aveti,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_multumesc-ne-vedem-in-cateva-minute-la-cismigiu,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_putem-schimba-lumea-in-primul-rand-cu-implicare-e-timpul-vos,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_raman-recunoscator-fiecarui-roman-care-alege-sa-si-exercite,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_romaniaonesta-e-foarte-aproape-sa-se-implineasca-asteptam-nu,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_un-gand-special-de-recunostinta-si-multumiri-cetatenilor-rom,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_votam-azi-ca-sa-nu-ne-para-rau-maine,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-18_votul-este-un-drept-dar-si-o-responsabilitate-tu-decizi-pent,2025-05-18,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-21_am-avut-o-prima-discutie-informala-cu-presedinta-parlamentul,2025-05-21,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-21_prioritatea-principala-in-aceasta-perioada-este-corectarea-d,2025-05-21,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-22_am-fost-bucuros-sa-particip-la-gala-repatriot-un-eveniment-d,2025-05-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-22_astazi-am-primit-validarea-mandatului-de-presedinte-al-roman,2025-05-22,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-23_dragi-bucuresteni-orasul-apartine-oamenilor-nu-functiilor-ia,2025-05-23,2025Q2 campanie + investitură,1,1_bucurești_str_oraș_fonduri
2025-05-24_investitia-in-educatia-tinerilor-ii-va-ajuta-pe-ei-sa-creasc,2025-05-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-24_romania-continuam-pe-drumul-democratic-pro-european-si-trans,2025-05-24,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-25_am-ajuns-la-varsovia-unde-am-o-prima-discutie-cu-prim-minist,2025-05-25,2025Q2 campanie + investitură,-1,-1_români_românia_împreună_onestă
2025-05-25_am-avut-astazi-o-discutie-utila-si-foarte-placuta-cu-o-parte,2025-05-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-25_am-participat-astazi-cu-emotie-si-speranta-la-marsul-milionu,2025-05-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-25_cu-ocazia-zilei-romanilor-de-pretutindeni-gandurile-mele-se,2025-05-25,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-26_astazi-am-depus-juramantul-in-fata-parlamentului-romaniei-ca,2025-05-26,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-28_am-fost-onorat-sa-port-o-discutie-cu-presedintele-donald-tru,2025-05-28,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-29_decizia-surprinzatoare-a-curtii-constitutionale-anuntata-ast,2025-05-29,2025Q2 campanie + investitură,2,2_legea_privind_publice_statului
2025-05-29_gandurile-mele-se-indreapta-catre-familiile-lovite-de-inunda,2025-05-29,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-31_am-fost-astazi-in-comuna-bacel-grav-afectata-de-inundatii-am,2025-05-31,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-05-31_astazi-am-fost-la-praid-alaturi-de-o-comunitate-profund-afec,2025-05-31,2025Q2 campanie + investitură,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-01_astazi-de-1-iunie-celebram-inocenta-bucuria-si-speranta-pe-c,2025-06-01,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-02_am-incheiat-astazi-un-summit-b9-important-la-vilnius-alaturi,2025-06-02,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-04_astazi-am-prezentat-principalele-teme-care-se-afla-pe-agenda,2025-06-04,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-08_astazi-romania-a-celebrat-o-pe-una-dintre-cele-mai-mari-spor,2025-06-08,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-10_i-am-urat-un-calduros-bun-venit-in-romania-majestatii-sale-f,2025-06-10,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-10_impreuna-suntem-mai-puternici-republicamoldova-romania,2025-06-10,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-10_ma-bucur-sa-ma-aflu-astazi-la-chisinau-in-prima-mea-vizita-o,2025-06-10,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-10_participare-la-evenimentul-viitorul-european-comun-al-romani,2025-06-10,2025Q3 deficit + reforma economică,3,3_live_presă_declarații_politice
2025-06-11_astazi-la-odesa-am-avut-o-discutie-foarte-buna-cu-reprezenta,2025-06-11,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-11_astazi-la-odesa-in-marja-summitului-ucraina-europa-de-sud-es,2025-06-11,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-13_mineriada-din-13-15-iunie-1990-ramane-unul-dintre-cele-mai-d,2025-06-13,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-16_i-am-invitat-astazi-la-palatul-cotroceni-pe-reprezentantii-s,2025-06-16,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-18_romania-se-confrunta-cu-un-nivel-ingrijorator-de-violenta-im,2025-06-18,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-20_l-am-desemnat-astazi-pe-domnul-ilie-bolojan-in-functia-de-pr,2025-06-20,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-25_a-fost-o-reala-onoare-sa-ma-intalnesc-cu-prim-ministrul-rega,2025-06-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-25_am-avut-o-intalnire-productiva-si-consistenta-cu-presedintel,2025-06-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-25_am-avut-o-intrevedere-foarte-buna-cu-presedintele-petr-pavel,2025-06-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-25_natosummit-usa-presidenttrump-romania,2025-06-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-26_am-avut-o-prima-intalnire-cu-membrii-romani-ai-parlamentului,2025-06-26,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-06-26_am-avut-un-dialog-foarte-bun-cu-presedintele-consiliului-eur,2025-06-26,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-02_am-aflat-cu-profunda-tristete-vestea-disparitiei-lui-mihai-l,2025-07-02,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-08_l-am-numit-astazi-pe-dacian-cosmin-dragos-in-functia-de-jude,2025-07-08,2025Q3 deficit + reforma economică,2,2_legea_privind_publice_statului
2025-07-14_asa-cum-am-promis-am-publicat-astazi-pe-site-ul-administrati,2025-07-14,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-14_masurile-fiscale-adoptate-acum-reprezinta-o-situatie-provizo,2025-07-14,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-18_am-avut-o-intalnire-foarte-buna-cu-cancelarul-federal-al-ger,2025-07-18,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-21_ii-indemn-pe-cei-care-inca-se-indoiesc-de-interferentele-rus,2025-07-21,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-22_ma-ingrijoreaza-profund-rezultatele-studiului-prezentat-asta,2025-07-22,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-24_ieri-am-avut-o-intalnire-cu-ministrul-mediului-diana-buzoian,2025-07-24,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-25_am-avut-o-intalnire-constructiva-cu-reprezentanti-ai-mediulu,2025-07-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-25_austria-si-romania-intra-intr-un-nou-capitol-al-relatiei-bil,2025-07-25,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-26_in-cadrul-intalnirii-de-astazi-cu-cancelarul-federal-al-aust,2025-07-26,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-27_alaturi-de-austria-al-treilea-mare-investitor-din-romania-in,2025-07-27,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-28_astazi-am-avut-placerea-de-a-l-primi-la-palatul-cotroceni-pe,2025-07-28,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-29_sunt-profund-afectat-de-pierderile-de-vieti-omenesti-si-de-d,2025-07-29,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-30_astazi-comemorand-ziua-internationala-pentru-lupta-impotriva,2025-07-30,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-07-30_este-total-aberant-ca-pensia-pe-care-o-ia-un-magistrat-sa-fi,2025-07-30,2025Q3 deficit + reforma economică,2,2_legea_privind_publice_statului
2025-07-31_astazi-in-ziua-europeana-de-comemorare-a-holocaustului-impot,2025-07-31,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-10_astazi-am-facut-o-drumetie-in-natura-iar-copiii-au-fost-cei,2025-08-10,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-10_orheiul-vechi-a-rasunat-de-muzica-folk-la-festivalul-lupilor,2025-08-10,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-12_aceste-zile-petrecute-dincolo-de-prut-ne-au-reamintit-cat-de,2025-08-12,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-12_salut-eforturile-presedintelui-donald-trump-de-a-contribui-l,2025-08-12,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-13_am-participat-astazi-la-videoconferinta-coalitiei-de-vointa,2025-08-13,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-17_astazi-in-cadrul-unei-noi-videoconferinte-a-coalitiei-de-voi,2025-08-17,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-17_cele-mai-frumoase-locuri-pe-care-le-am-vizitat-cu-familia-su,2025-08-17,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-18_o-veste-buna-agentia-de-rating-fitch-a-confirmat-vineri-rati,2025-08-18,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-18_rusia-nu-isi-doreste-pacea-in-cadrul-coalitiei-pentru-vointa,2025-08-18,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-19_astazi-la-videoconferintele-coalitiei-de-vointa-si-ale-consi,2025-08-19,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
2025-08-19_videoconferintele-coalitiei-de-vointa-si-ale-consiliului-eur,2025-08-19,2025Q3 deficit + reforma economică,0,0_românia_romaniaonesta_româniei_trebuie
